id	x_spring	y_spring	z_spring	x_spectral	y_spectral	z_spectral	rwr_score_n	node_type_c	spectral_cluster_c	spectral_role_c	hub_score_n	bridge_score_spectral_n	peripheral_score_n	seed_score_spectral_n	eigenvector_centrality_spectral_n	hidef_primary_cluster_c	hidef_primary_size_n	hidef_primary_persistence_n	hidef_cluster_ids_a	hidef_cluster_sizes_a	hidef_top_persistence_n	hidef_n_communities_n	betweenness_centrality_n	eigenvector_centrality_n	clustering_coefficient_n	degree_n	degree_normalized_n	avg_shortest_path_n	fiedler_component_n	fiedler_partition_c	cocc_score_sum_normalized_n	cocc_perm_z_sum_normalized_n	cocc_perm_p_sum_normalized_n	cocc_pop_z_sum_normalized_n	cocc_pop_p_sum_normalized_n	cocc_significant_sum_normalized_c	cocc_score_raw_persistence_n	cocc_perm_z_raw_persistence_n	cocc_perm_p_raw_persistence_n	cocc_pop_z_raw_persistence_n	cocc_pop_p_raw_persistence_n	cocc_significant_raw_persistence_c	cocc_score_resolution_depth_n	cocc_perm_z_resolution_depth_n	cocc_perm_p_resolution_depth_n	cocc_pop_z_resolution_depth_n	cocc_pop_p_resolution_depth_n	cocc_significant_resolution_depth_c	cp_region_c	k_core_n	bridge_score_cp_n	in_seed_lcc_c	proteomics_enrichment_a	proteomics_significant_c	proteomics_best_term	proteomics_best_p_n	proteomics_n_sig_terms_n	neuropathic_pain_enrichment_a	neuropathic_pain_significant_c	neuropathic_pain_best_term	neuropathic_pain_best_p_n	neuropathic_pain_n_sig_terms_n	orphanet_enrichment_a	orphanet_significant_c	orphanet_best_term	orphanet_best_p_n	orphanet_n_sig_terms_n	omim_enrichment_a	omim_significant_c	omim_best_term	omim_best_p_n	omim_n_sig_terms_n	phenotypes_enrichment_a	phenotypes_significant_c	phenotypes_best_term	phenotypes_best_p_n	phenotypes_n_sig_terms_n	spatial_enrichment_a	spatial_significant_c	spatial_best_term	spatial_best_p_n	spatial_n_sig_terms_n	n_sig_analyses_n	any_sig_enrichment_c	is_drug_target_any_c	is_drug_target_disease_c	pain_phenotype_gene_c
VTN	-0.08104	0.146995	0.5	-0.995175	0.595606	0.5	8.246115884963236e-05	neighbor	1	Peripheral	0.0794766013	0.1678365989	0.8472563343	0.0262839598	0.0141487703	12	28	17	12,8,1,0	28,40,608,1126	104	4	0.0001328847	0.0033309024	0.0204558738	59	0.0034600047	2.8122215271	0.0006968228	A	0.7697891738	-8.2752157149	0.9991507749	2.0787924479	0.078515625	no	0.5753607006	-9.1124249528	0.9991507749	1.709527977	0.078515625	no	0.0388063492	0.9632531434	0.0905985788	-0.9147373832	0.8138020833	no	intermediate	11	0.8	no	female	yes	female	1.01e-14	1	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131,Herpes simplex virus encephalitis ORPHA:1930,Congenital atransferrinemia ORPHA:1195,AApoAII amyloidosis ORPHA:238269	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	4	Epilepsy,childhood absence,Frontotemporal dementia and/or amyotrophic lateral sclerosis,generalized	yes	generalized	0.0015	4	nociception,cancer pain,neuropathic pain	yes	nociception	7.9e-06	2	PENK+_nociceptors,Pruritogen_receptor_enriched,Putative_silent_nociceptors,Ad_HTMRs	yes	PENK+_nociceptors	5.09e-61	2	6	yes	no	no	yes
WASHC3	-0.213385	0.306638	0.5	-0.99524	0.595917	0.5	8.266158985098891e-05	neighbor	1	Peripheral	0.049855525	0.1203358427	0.9025181157	0.0263478459	0.0069262855	1	608	22	1,0	608,1126	104	2	0.0004690038	0.0028429552	0.0535626536	111	0.0065095004	2.8085854053	0.0007971264	A	0.7872905983	-7.6429350419	0.9991507749	2.1488471035	0.078515625	no	0.570789272	-9.2446508753	0.9991507749	1.6864268022	0.078515625	no	0.0341206349	0.6697683895	0.1576570308	-0.9565097648	0.8161458333	no	intermediate	9	0.7272727273	no	female	yes	female	1.01e-14	1	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131,Herpes simplex virus encephalitis ORPHA:1930	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	2	Epilepsy,childhood absence	yes	childhood absence	0.00498	2	nociception,cancer pain	yes	nociception	7.9e-06	2	PENK+_nociceptors,Pruritogen_receptor_enriched	yes	PENK+_nociceptors	5.09e-61	2	6	yes	no	no	yes
WDR45B	0.009165	0.293564	0.5	-0.995458	0.596135	0.5	7.632231987031079e-05	neighbor	1	Peripheral	0.0135668843	0.1973025434	0.9729424392	0.0243272447	0.0006511631	1	608	22	1,0	608,1126	104	2	6.017323528649141e-05	0.0007665371	0	39	0.0022871217	3.0737156868	0.0003719182	A	0.7872905983	-7.6429350419	0.9991507749	2.1488471035	0.078515625	no	0.570789272	-9.2446508753	0.9991507749	1.6864268022	0.078515625	no	0.0341206349	0.6697683895	0.1576570308	-0.9565097648	0.8161458333	no	periphery	4	0.25	no	female	yes	female	1.01e-14	1	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131,Herpes simplex virus encephalitis ORPHA:1930	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	2	Epilepsy,childhood absence	yes	childhood absence	0.00498	2	nociception,cancer pain	yes	nociception	7.9e-06	2	PENK+_nociceptors,Pruritogen_receptor_enriched	yes	PENK+_nociceptors	5.09e-61	2	6	yes	no	no	yes
WDR59	-0.047688	0.211456	0.5	-0.995248	0.595863	0.5	0.0001335218	neighbor	1	Peripheral	0.0334575597	0.1379422709	0.9339955837	0.0425592163	0.0038907882	3	353	6	3,1,0	353,608,1126	104	3	0.0001793453	0.0020850376	0.0460930641	68	0.003987802	2.9166667461	0.0005276224	A	0.7280769231	-9.782170189	0.9991507749	1.9118267613	0.078515625	no	0.5800372195	-8.9771593539	0.9991507749	1.7331602133	0.078515625	no	0.0899936508	4.1693155909	0.0017635693	-0.4584109058	0.6381510417	yes	periphery	6	0.5	no	female,male	yes	male	5.03e-16	2	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131,Herpes simplex virus encephalitis ORPHA:1930	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	2	Epilepsy,childhood absence,Frontotemporal dementia and/or amyotrophic lateral sclerosis	yes	Frontotemporal dementia and/or amyotrophic lateral sclerosis	0.000456	3	nociception,cancer pain	yes	nociception	7.9e-06	2	PENK+_nociceptors,Pruritogen_receptor_enriched	yes	PENK+_nociceptors	5.09e-61	2	6	yes	no	no	yes
WFS1	-0.203515	0.00892	0.5	-0.995012	0.595543	0.5	0.0001409031	neighbor	0	Peripheral	0.2380971579	0.1918205537	0.5759677189	0.0449119555	0.0349570757	2	390	26	2,0	390,1126	104	2	0.0096980796	0.0170175404	0.0080046743	490	0.0287356322	2.3947923183	0.0009063952	A	0.8703333333	-4.6428183142	0.9991507749	2.4812503432	0.0782552083	no	0.5566020799	-9.6550071865	0.9991507749	1.6147335011	0.078515625	no	0.0219619048	-0.0917808026	0.4257249189	-1.0649028688	0.84296875	no	core	15	0.2156862745	no	female	yes	female	1.01e-14	1	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	1	Epilepsy,childhood absence	yes	childhood absence	0.000277	2	nociception	yes	nociception	7.9e-06	1	PENK+_nociceptors,Proprioceptors	yes	PENK+_nociceptors	5.09e-61	2	6	yes	no	no	yes
WLS	-0.049762	-0.212688	0.5	-0.995045	0.595218	0.5	0.0002059055	neighbor	0	Peripheral	0.0503848606	0.0835243896	0.9006501794	0.0656310522	0.0034664158	4	294	10	4,2,0	294,390,1126	104	3	0.0002129334	0.000439054	0.0212560386	46	0.0026976308	3.0447454453	0.0002629163	A	0.8236866097	-6.3280423839	0.9991507749	2.2945329615	0.078515625	no	0.5694318555	-9.2839133619	0.9991507749	1.679567258	0.078515625	no	0.0480063492	1.5394854042	0.0302117175	-0.8327208779	0.810546875	yes	intermediate	11	1	no	female	yes	female	1.01e-14	1	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	1	Epilepsy,childhood absence,Leukoencephalopathy with vanishing white matter	yes	childhood absence	0.000277	3	nociception	yes	nociception	7.9e-06	1	PENK+_nociceptors,Proprioceptors	yes	PENK+_nociceptors	5.09e-61	2	6	yes	no	no	yes
WWOX	-0.209396	0.164595	0.5	-0.995089	0.595799	0.5	0.000120111	neighbor	1	Peripheral	0.1944759456	0.1626901613	0.648785885	0.0382846161	0.0379357027	5	99	8	5,1,0	99,608,1126	104	3	0.0012917327	0.0089133733	0.0292410968	188	0.0110250997	2.5923645496	0.0012501218	A	0.7719344729	-8.1977116702	0.9991507749	2.0873796457	0.078515625	no	0.5742222222	-9.1453547802	0.9991507749	1.7037748109	0.078515625	no	0.0446984127	1.3322963028	0.0522184221	-0.8622105945	0.810546875	no	core	15	0.1176470588	no	female	yes	female	1.01e-14	1	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131,Herpes simplex virus encephalitis ORPHA:1930,Self-improving collodion baby ORPHA:281122	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	3	Epilepsy,childhood absence,Frontotemporal dementia and/or amyotrophic lateral sclerosis	yes	childhood absence	0.00498	3	nociception,cancer pain,musculoskeletal pain	yes	nociception	7.9e-06	3	PENK+_nociceptors,Pruritogen_receptor_enriched,TRPA1+_nociceptors	yes	PENK+_nociceptors	5.09e-61	3	6	yes	no	no	yes
YAP1	-0.305551	0.141301	0.5	-0.99511	0.595889	0.5	0.0001027867	neighbor	1	Peripheral	0.3604408224	0.2623285419	0.4076604568	0.0327625867	0.0813583971	3	353	6	3,1,0	353,608,1126	104	3	0.0021200608	0.0312587358	0.0461978928	296	0.0173586676	2.4853975773	0.0017527078	A	0.7280769231	-9.782170189	0.9991507749	1.9118267613	0.078515625	no	0.5800372195	-8.9771593539	0.9991507749	1.7331602133	0.078515625	no	0.0899936508	4.1693155909	0.0017635693	-0.4584109058	0.6381510417	yes	core	17	0.0925925926	no	female,male	yes	male	5.03e-16	2	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131,Herpes simplex virus encephalitis ORPHA:1930	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	2	Epilepsy,childhood absence,Frontotemporal dementia and/or amyotrophic lateral sclerosis	yes	Frontotemporal dementia and/or amyotrophic lateral sclerosis	0.000456	3	nociception,cancer pain	yes	nociception	7.9e-06	2	PENK+_nociceptors,Pruritogen_receptor_enriched	yes	PENK+_nociceptors	5.09e-61	2	6	yes	no	no	yes
YIPF3	-0.083287	-0.13369	0.5	-0.995032	0.59529	0.5	9.761402635210758e-05	neighbor	0	Peripheral	0.1285742832	0.1583872907	0.7528207179	0.0311138381	0.0097352405	7	53	7	7,4,2,0	53,294,390,1126	104	4	0.0007574457	0.0020131748	0.067781155	141	0.0082688248	2.7946867943	0.0005551998	A	0.8182094017	-6.5259195764	0.9991507749	2.2726088079	0.078515625	no	0.5710257252	-9.2378116034	0.9991507749	1.6876216906	0.078515625	no	0.0546095238	1.9530682553	0.0171290126	-0.7738546491	0.8092447917	yes	core	13	0.0857142857	no	female	yes	female	1.01e-14	1	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131,Glycogen storage disease due to liver glycogen phosphorylase deficiency ORPHA:369	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	2	Epilepsy,childhood absence,Leukoencephalopathy with vanishing white matter,Dystonia	yes	childhood absence	0.000277	4	nociception	yes	nociception	7.9e-06	1	PENK+_nociceptors,Proprioceptors	yes	PENK+_nociceptors	5.09e-61	2	6	yes	no	no	yes
YIPF6	-0.01005	-0.189839	0.5	-0.995066	0.595288	0.5	0.000198241	neighbor	0	Peripheral	0.1050986379	0.1433891654	0.7952919261	0.0631880357	0.0062537238	6	75	55	6,4,2,0	75,294,390,1126	104	4	0.0001857318	0.0008720516	0.0637623762	101	0.0059230589	2.9598288536	0.0005524283	A	0.8249807692	-6.2812877858	0.9991507749	2.2997132199	0.078515625	no	0.5872534209	-8.7684349092	0.9991507749	1.7696264356	0.078515625	no	0.0489460317	1.5983414253	0.029622077	-0.8243437608	0.810546875	yes	core	13	0.2333333333	no	female	yes	female	1.01e-14	1	pain_upregulated,no_pain_upregulated	yes	pain_upregulated	4.8e-37	2	Alternating hemiplegia of childhood ORPHA:2131,Multiple mitochondrial dysfunctions syndrome type 5 ORPHA:569274	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	2	Epilepsy,childhood absence,Leukoencephalopathy with vanishing white matter,Leukodystrophy	yes	childhood absence	0.000277	3	nociception,fibromyalgia	yes	fibromyalgia	4.45e-07	2	PENK+_nociceptors,Proprioceptors,Putative_C-LTMRs	yes	PENK+_nociceptors	5.09e-61	3	6	yes	no	no	yes
YWHAB	-0.331669	0.122979	0.5	-0.995073	0.595885	0.5	0.0003660339	neighbor	1	Peripheral	0.3238055368	0.2485785526	0.4535989436	0.1166709182	0.0786179235	21	13	8	21,3,1,0	13,353,608,1126	104	4	0.0040714301	0.0168958293	0.0284340706	419	0.0245718977	2.4927868843	0.0014360557	A	0.7271538462	-9.8155185429	0.9991507749	1.9081318715	0.078515625	no	0.5804575807	-8.9650006484	0.9991507749	1.7352844593	0.078515625	no	0.0913650794	4.2552135676	0.0007939184	-0.4461848429	0.637109375	yes	core	17	0.0681818182	no	female,male	yes	male	5.03e-16	2	pain_upregulated,no_pain_upregulated	yes	no_pain_upregulated	3.06e-39	2	Alternating hemiplegia of childhood ORPHA:2131,Herpes simplex virus encephalitis ORPHA:1930,Distal 17p13.3 microdeletion syndrome ORPHA:261257	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	3	Epilepsy,childhood absence,Frontotemporal dementia and/or amyotrophic lateral sclerosis,Cardiofaciocutaneous syndrome	yes	Cardiofaciocutaneous syndrome	2.43e-07	4	nociception,cancer pain,temporomandibular disorder	yes	nociception	7.9e-06	3	PENK+_nociceptors,Pruritogen_receptor_enriched,Aß_SA_LTMRs	yes	PENK+_nociceptors	5.09e-61	3	6	yes	no	no	yes
YWHAE	-0.301859	0.160795	0.5	-0.995087	0.595898	0.5	0.0001461682	neighbor	1	Peripheral	0.3755269989	0.2754245317	0.3850472213	0.0465901622	0.0912100274	21	13	8	21,3,1,0	13,353,608,1126	104	4	0.0056838554	0.0229766339	0.0300536673	430	0.0252169833	2.4659278393	0.0016700716	A	0.7271538462	-9.8155185429	0.9991507749	1.9081318715	0.078515625	no	0.5804575807	-8.9650006484	0.9991507749	1.7352844593	0.078515625	no	0.0913650794	4.2552135676	0.0007939184	-0.4461848429	0.637109375	yes	core	17	0.0392156863	no	female,male	yes	male	5.03e-16	2	pain_upregulated,no_pain_upregulated	yes	no_pain_upregulated	3.06e-39	2	Alternating hemiplegia of childhood ORPHA:2131,Herpes simplex virus encephalitis ORPHA:1930,Distal 17p13.3 microdeletion syndrome ORPHA:261257	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	3	Epilepsy,childhood absence,Frontotemporal dementia and/or amyotrophic lateral sclerosis,Cardiofaciocutaneous syndrome	yes	Cardiofaciocutaneous syndrome	2.43e-07	4	nociception,cancer pain,temporomandibular disorder	yes	nociception	7.9e-06	3	PENK+_nociceptors,Pruritogen_receptor_enriched,Aß_SA_LTMRs	yes	PENK+_nociceptors	5.09e-61	3	6	yes	no	no	yes
YWHAG	-0.270399	0.093029	0.5	-0.995083	0.595843	0.5	0.0001143997	neighbor	1	Peripheral	0.3419630976	0.2563816313	0.4326662402	0.0364641499	0.073795072	21	13	8	21,3,1,0	13,353,608,1126	104	4	0.0112694902	0.0263877631	0.0158462531	671	0.0393502228	2.4054656029	0.0015747114	A	0.7271538462	-9.8155185429	0.9991507749	1.9081318715	0.078515625	no	0.5804575807	-8.9650006484	0.9991507749	1.7352844593	0.078515625	no	0.0913650794	4.2552135676	0.0007939184	-0.4461848429	0.637109375	yes	core	17	0.1666666667	no	female,male	yes	male	5.03e-16	2	pain_upregulated,no_pain_upregulated	yes	no_pain_upregulated	3.06e-39	2	Alternating hemiplegia of childhood ORPHA:2131,Herpes simplex virus encephalitis ORPHA:1930,Distal 17p13.3 microdeletion syndrome ORPHA:261257	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	3	Epilepsy,childhood absence,Frontotemporal dementia and/or amyotrophic lateral sclerosis,Cardiofaciocutaneous syndrome	yes	Cardiofaciocutaneous syndrome	2.43e-07	4	nociception,cancer pain,temporomandibular disorder	yes	nociception	7.9e-06	3	PENK+_nociceptors,Pruritogen_receptor_enriched,Aß_SA_LTMRs	yes	PENK+_nociceptors	5.09e-61	3	6	yes	no	no	yes
YWHAH	-0.296263	0.170956	0.5	-0.995118	0.595902	0.5	8.927875277849344e-05	neighbor	1	Peripheral	0.2352771488	0.1889096203	0.5844126226	0.0284570237	0.0521854761	21	13	8	21,3,1,0	13,353,608,1126	104	4	0.004029051	0.0167638725	0.0217019323	490	0.0287356322	2.5316679478	0.0014317272	A	0.7271538462	-9.8155185429	0.9991507749	1.9081318715	0.078515625	no	0.5804575807	-8.9650006484	0.9991507749	1.7352844593	0.078515625	no	0.0913650794	4.2552135676	0.0007939184	-0.4461848429	0.637109375	yes	core	17	0.1111111111	no	female,male	yes	male	5.03e-16	2	pain_upregulated,no_pain_upregulated	yes	no_pain_upregulated	3.06e-39	2	Alternating hemiplegia of childhood ORPHA:2131,Herpes simplex virus encephalitis ORPHA:1930,Distal 17p13.3 microdeletion syndrome ORPHA:261257	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	3	Epilepsy,childhood absence,Frontotemporal dementia and/or amyotrophic lateral sclerosis,Cardiofaciocutaneous syndrome	yes	Cardiofaciocutaneous syndrome	2.43e-07	4	nociception,cancer pain,temporomandibular disorder	yes	nociception	7.9e-06	3	PENK+_nociceptors,Pruritogen_receptor_enriched,Aß_SA_LTMRs	yes	PENK+_nociceptors	5.09e-61	3	6	yes	no	no	yes
YWHAQ	-0.262657	0.141796	0.5	-0.995088	0.596032	0.5	0.000259767	neighbor	1	Peripheral	0.3423893951	0.2545691308	0.4294306394	0.0827990574	0.0813226406	21	13	8	21,3,1,0	13,353,608,1126	104	4	0.0035787021	0.0208524276	0.0318238745	390	0.0228712175	2.4907343388	0.0015470638	A	0.7271538462	-9.8155185429	0.9991507749	1.9081318715	0.078515625	no	0.5804575807	-8.9650006484	0.9991507749	1.7352844593	0.078515625	no	0.0913650794	4.2552135676	0.0007939184	-0.4461848429	0.637109375	yes	core	17	0.1458333333	no	female,male	yes	male	5.03e-16	2	pain_upregulated,no_pain_upregulated	yes	no_pain_upregulated	3.06e-39	2	Alternating hemiplegia of childhood ORPHA:2131,Herpes simplex virus encephalitis ORPHA:1930,Distal 17p13.3 microdeletion syndrome ORPHA:261257	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	3	Epilepsy,childhood absence,Frontotemporal dementia and/or amyotrophic lateral sclerosis,Cardiofaciocutaneous syndrome	yes	Cardiofaciocutaneous syndrome	2.43e-07	4	nociception,cancer pain,temporomandibular disorder	yes	nociception	7.9e-06	3	PENK+_nociceptors,Pruritogen_receptor_enriched,Aß_SA_LTMRs	yes	PENK+_nociceptors	5.09e-61	3	6	yes	no	no	yes
YWHAZ	-0.28162	0.133772	0.5	-0.995092	0.595876	0.5	0.0002488921	neighbor	1	Hub	0.4563934726	0.3310313575	0.2892436564	0.0793327545	0.10960424	21	13	8	21,3,1,0	13,353,608,1126	104	4	0.0060707978	0.0221017876	0.0315283766	428	0.0250996951	2.4582452774	0.0018411254	A	0.7271538462	-9.8155185429	0.9991507749	1.9081318715	0.078515625	no	0.5804575807	-8.9650006484	0.9991507749	1.7352844593	0.078515625	no	0.0913650794	4.2552135676	0.0007939184	-0.4461848429	0.637109375	yes	core	17	0.0793650794	no	female,male	yes	male	5.03e-16	2	pain_upregulated,no_pain_upregulated	yes	no_pain_upregulated	3.06e-39	2	Alternating hemiplegia of childhood ORPHA:2131,Herpes simplex virus encephalitis ORPHA:1930,Distal 17p13.3 microdeletion syndrome ORPHA:261257	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	3	Epilepsy,childhood absence,Frontotemporal dementia and/or amyotrophic lateral sclerosis,Cardiofaciocutaneous syndrome	yes	Cardiofaciocutaneous syndrome	2.43e-07	4	nociception,cancer pain,temporomandibular disorder	yes	nociception	7.9e-06	3	PENK+_nociceptors,Pruritogen_receptor_enriched,Aß_SA_LTMRs	yes	PENK+_nociceptors	5.09e-61	3	6	yes	no	no	yes
YY1	-0.246358	0.194381	0.5	-0.995127	0.595868	0.5	0.001960587	seed	1	Seed-proximal	0.2120012674	0.1829861394	0.6208506928	0.6249244093	0.041432651	1	608	22	1,0	608,1126	104	2	0.0006097725	0.0108328557	0.0593347318	142	0.0083274689	2.6499531269	0.0014620824	A	0.7872905983	-7.6429350419	0.9991507749	2.1488471035	0.078515625	no	0.570789272	-9.2446508753	0.9991507749	1.6864268022	0.078515625	no	0.0341206349	0.6697683895	0.1576570308	-0.9565097648	0.8161458333	no	core	16	0.1891891892	yes	female	yes	female	1.01e-14	1	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131,Herpes simplex virus encephalitis ORPHA:1930	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	2	Epilepsy,childhood absence	yes	childhood absence	0.00498	2	nociception,cancer pain	yes	nociception	7.9e-06	2	PENK+_nociceptors,Pruritogen_receptor_enriched	yes	PENK+_nociceptors	5.09e-61	2	6	yes	no	no	yes
ZBTB16	-0.217414	0.266811	0.5	-0.994593	0.595904	0.5	0.0001362385	neighbor	1	Peripheral	0.1460589446	0.1410630218	0.7291225954	0.0434251485	0.0279216976	5	99	8	5,1,0	99,608,1126	104	3	0.0003143548	0.0059153943	0.0866820955	98	0.0057471264	2.7041401863	-9.650016190226698e-05	B	0.7719344729	-8.1977116702	0.9991507749	2.0873796457	0.078515625	no	0.5742222222	-9.1453547802	0.9991507749	1.7037748109	0.078515625	no	0.0446984127	1.3322963028	0.0522184221	-0.8622105945	0.810546875	no	core	15	0.0384615385	no	female	yes	female	1.01e-14	1	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131,Herpes simplex virus encephalitis ORPHA:1930,Self-improving collodion baby ORPHA:281122	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	3	Epilepsy,childhood absence,Frontotemporal dementia and/or amyotrophic lateral sclerosis	yes	childhood absence	0.00498	3	nociception,cancer pain,musculoskeletal pain	yes	nociception	7.9e-06	3	PENK+_nociceptors,Pruritogen_receptor_enriched,TRPA1+_nociceptors	yes	PENK+_nociceptors	5.09e-61	3	6	yes	no	no	yes
ZDHHC12	-0.092897	-0.209595	0.5	-0.994919	0.595282	0.5	0.0001412609	neighbor	0	Peripheral	0.1198930554	0.1796354754	0.7675825843	0.0450260054	0.0074073423	4	294	10	4,2,0	294,390,1126	104	3	0.000327569	0.0009593777	0.0190082645	121	0.0070959418	2.9366643429	3.8688202080549546e-05	A	0.8236866097	-6.3280423839	0.9991507749	2.2945329615	0.078515625	no	0.5694318555	-9.2839133619	0.9991507749	1.679567258	0.078515625	no	0.0480063492	1.5394854042	0.0302117175	-0.8327208779	0.810546875	yes	core	13	0.5588235294	no	female	yes	female	1.01e-14	1	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	1	Epilepsy,childhood absence,Leukoencephalopathy with vanishing white matter	yes	childhood absence	0.000277	3	nociception	yes	nociception	7.9e-06	1	PENK+_nociceptors,Proprioceptors	yes	PENK+_nociceptors	5.09e-61	2	6	yes	no	no	yes
ZDHHC15	0.030205	-0.061543	0.5	-0.995086	0.595436	0.5	0.0001773799	neighbor	0	Peripheral	0.0533517161	0.101941886	0.8948130114	0.0565386862	0.0034553001	6	75	55	6,4,2,0	75,294,390,1126	104	4	3.0146819401577e-05	0.0005846644	0.0909090909	56	0.0032840722	3.053835392	0.000382015	A	0.8249807692	-6.2812877858	0.9991507749	2.2997132199	0.078515625	no	0.5872534209	-8.7684349092	0.9991507749	1.7696264356	0.078515625	no	0.0489460317	1.5983414253	0.029622077	-0.8243437608	0.810546875	yes	intermediate	12	0.7333333333	no	female	yes	female	1.01e-14	1	pain_upregulated,no_pain_upregulated	yes	pain_upregulated	4.8e-37	2	Alternating hemiplegia of childhood ORPHA:2131,Multiple mitochondrial dysfunctions syndrome type 5 ORPHA:569274	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	2	Epilepsy,childhood absence,Leukoencephalopathy with vanishing white matter,Leukodystrophy	yes	childhood absence	0.000277	3	nociception,fibromyalgia	yes	fibromyalgia	4.45e-07	2	PENK+_nociceptors,Proprioceptors,Putative_C-LTMRs	yes	PENK+_nociceptors	5.09e-61	3	6	yes	no	no	yes
ZDHHC17	-0.193888	-0.021728	0.5	-0.995112	0.595568	0.5	8.756585966030348e-05	neighbor	0	Peripheral	0.106362025	0.1110434524	0.7976052224	0.0279110501	0.0153494436	2	390	26	2,0	390,1126	104	2	0.002065296	0.0032332884	0.026754386	96	0.0056298381	2.7250761986	0.000816371	A	0.8703333333	-4.6428183142	0.9991507749	2.4812503432	0.0782552083	no	0.5566020799	-9.6550071865	0.9991507749	1.6147335011	0.078515625	no	0.0219619048	-0.0917808026	0.4257249189	-1.0649028688	0.84296875	no	core	13	0.2608695652	no	female	yes	female	1.01e-14	1	pain_upregulated	yes	pain_upregulated	4.8e-37	1	Alternating hemiplegia of childhood ORPHA:2131	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	1	Epilepsy,childhood absence	yes	childhood absence	0.000277	2	nociception	yes	nociception	7.9e-06	1	PENK+_nociceptors,Proprioceptors	yes	PENK+_nociceptors	5.09e-61	2	6	yes	no	no	yes
ZDHHC24	-0.009706	0.034326	0.5	-0.995228	0.59554	0.5	0.0001067371	neighbor	0	Peripheral	0.0378748717	0.0703631512	0.9254282073	0.0340217501	0.0044733751	6	75	55	6,4,2,0	75,294,390,1126	104	4	2.707373686639116e-05	0.0006150902	0.0220588235	17	0.0009969505	3.0526623726	0.0005668235	A	0.8249807692	-6.2812877858	0.9991507749	2.2997132199	0.078515625	no	0.5872534209	-8.7684349092	0.9991507749	1.7696264356	0.078515625	no	0.0489460317	1.5983414253	0.029622077	-0.8243437608	0.810546875	yes	periphery	8	0.8888888889	no	female	yes	female	1.01e-14	1	pain_upregulated,no_pain_upregulated	yes	pain_upregulated	4.8e-37	2	Alternating hemiplegia of childhood ORPHA:2131,Multiple mitochondrial dysfunctions syndrome type 5 ORPHA:569274	yes	Alternating hemiplegia of childhood ORPHA:2131	1.34e-11	2	Epilepsy,childhood absence,Leukoencephalopathy with vanishing white matter,Leukodystrophy	yes	childhood absence	0.000277	3	nociception,fibromyalgia	yes	fibromyalgia	4.45e-07	2	PENK+_nociceptors,Proprioceptors,Putative_C-LTMRs	yes	PENK+_nociceptors	5.09e-61	3	6	yes	no	no	yes
